Серия~Короткое описание~Партномер~Описание модели~Высота~Уровень коммутации~Семейство~10/100 Cu~10/100 PoE~10/100 PoE+~10/100/1000 Cu~10000 Cu~10/100/1000/ PoE~10/100/1000 PoE+~SFP~DP~SFP+~QSFP+~Слоты~Console port ~пропускная способность, млн пакетов/с~производительность коммутации, Гбит/с~размер таблицы MAC адресов ~мощность, W~Охлаждение~PoE бюджет, W~Стекирование~Управление~Фотография модели~Фотография серии~Память и процессор~Файл~Дата добавления~
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 16G Switch~JH016A~16 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only Supports a maximum of 16 autosensing 10/100/1000 ports~1/настольный~2~OfficeConnect~~~~16~~~~~~~~~~23.8~32~8192~12~пассивное~~~Не управляемый~HPE-OfficeConnect-1420-JH016A.png~HPEOfficeConnect1420.png~1 MB flash; Packet buffer size: 512 KB~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 24G 2SFP Switch~JH017A~24 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only  Supports a maximum of 24 autosensing 10/100/1000 ports plus 2 SFP ports~1/настольный~2~OfficeConnect~~~~24~~~~2~~~~~~38.7~52~8192~18~пассивное~~~Не управляемый~~HPEOfficeConnect1420.png~1 MB flash; Packet buffer size: 512 KB~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 24G 2SFP+ Switch~JH018A~24 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only 2 fixed 1000/10000 SFP+ ports Supports a maximum of 24 autosensing 10/100/1000 ports plus 2 SFP+ ports~1/настольный~2~OfficeConnect~~~~24~~~~~~2~~~~65.5~88~16384~21~пассивное~~~Не управляемый~HPE-OfficeConnect-1420-JH018A.png~HPEOfficeConnect1420.png~8 MB flash; Packet buffer size: 1.5 MB~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 24G PoE+ (124W) Switch~JH019A~24 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only\\Supports a maximum of 24 autosensing 10/100/1000 ports~1/настольный~2~OfficeConnect~~~~12~~~12~~~~~~~35.7~48~8192~160~пассивное~124~~Не управляемый~HPE-OfficeConnect-1420-JH019A.png~HPEOfficeConnect1420.png~1 MB flash; Packet buffer size: 512 KB~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 5G Switch~JH327A~5 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only~1/настольный~2~OfficeConnect~~~~5~~~~~~~~~~7.4~10~2048~3~пассивное~~~Не управляемый~HPE-OfficeConnect-1420-JH327A.png~HPEOfficeConnect1420.png~Packet buffer size: 1 Mb~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 5G PoE+ (32W) Switch~JH328A~5 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only~1/настольный~2~OfficeConnect~~~~1~~~4~~~~~~~7.4~10~2048~40~пассивное~32~~Не управляемый~HPE-OfficeConnect-1420-JH328A.png~HPEOfficeConnect1420.png~Packet buffer size: 1 Mb~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 8G Switch~JH329A~8 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only Supports a maximum of 8 autosensing 10/100/1000 ports~1/настольный~2~OfficeConnect~~~~8~~~~~~~~~~11.8~16~4096~4.5~пассивное~~~Не управляемый~~HPEOfficeConnect1420.png~Packet buffer size: 1.5 Mb~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 8G PoE+ (64W) Switch~JH330A~8 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only\\Supports a maximum of 8 autosensing 10/100/1000 ports~1/настольный~2~OfficeConnect~~~~~~~8~~~~~~~11.8~16~4096~80~пассивное~64~~Не управляемый~HPE-OfficeConnect-1420-JH330A.png~HPEOfficeConnect1420.png~Packet buffer size: 1.5 Mb~HPEOfficeConnect1420.php~01.09.2016~
HPE OfficeConnect 1420 Switch Series~HPE OfficeConnect 1420 24G Switch~JG708B~24 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Media Type: Auto-MDIX; Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only\\Supports a maximum of 24 autosensing 10/100/1000 ports~1/настольный~2~OfficeConnect~~~~24~~~~~~~~~~35.7~48~8192~16~пассивное~~~Не управляемый~HPE-OfficeConnect-1420-JG708B.png~HPEOfficeConnect1420.png~1 MB flash; Packet buffer size: 512 KB~HPEOfficeConnect1420.php~01.09.2016~
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
HPE OfficeConnect 1620 Switch Series~HPE OfficeConnect 1620 8G Switch~JG912A~8 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only~1~2~OfficeConnect~~~~8~~~~~~~~~1~11.9~48~8192~7~пассивное~~~Smart managed~HPEOfficeConnect1620-JG912A.png~HPEOfficeConnect1620.png~MIPS @ 500 MHz, 32 MB flash, 128 MB SDRAM; packet buffer size: 512 KB~HPEOfficeConnect1620.php~01.09.2016~
HPE OfficeConnect 1620 Switch Series~HPE OfficeConnect 1620 24G Switch~JG913A~24 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only~1~2~OfficeConnect~~~~24~~~~~~~~~1~35.7~48~8192~15~пассивное~~~Smart managed~HPEOfficeConnect1620-JG913A.png~HPEOfficeConnect1620.png~MIPS @ 500 MHz, 32 MB flash, 128 MB SDRAM; packet buffer size: 512 KB~HPEOfficeConnect1620.php~01.09.2016~
HPE OfficeConnect 1620 Switch Series~HPE OfficeConnect 1620 48G Switch~JG914A~48 RJ-45 autosensing 10/100/1000 ports (IEEE 802.3 Type 10BASE-T, IEEE 802.3u Type 100BASE-TX, IEEE 802.3ab Type 1000BASE-T); Duplex: 10BASE-T/100BASE-TX: half or full; 1000BASE-T: full only~1~2~OfficeConnect~~~~48~~~~~~~~~1~71.4~96~16384~282~пассивное~~~Smart managed~HPEOfficeConnect1620-JG914A.png~HPEOfficeConnect1620.png~MIPS @ 650 MHz, 32 MB flash, 128 MB SDRAM; packet buffer size: 512 KB 1.5 MB~HPEOfficeConnect1620.php~01.09.2016~
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
